label_name,id,label,area,intensity_mean-nucleoli-labels,intensity_mean-conA,intensity_mean-MitoTDR,solidity
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,26,1306.5000960000002,5.85836627140975,233.25428194993412,308.27931488801056,0.9508299404948324
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,27,2295.8425600000005,5.630178069353327,277.73626991565135,299.34095595126524,0.7243720298710117
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,28,1991.5950080000002,4.876836646499568,282.1218668971478,294.4807692307692,0.9072730837090766
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,29,3502.9350400000003,3.716093366093366,233.75331695331695,311.4034398034398,0.7985872657706269
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,30,668.311808,16.349645846748228,356.56857694784287,350.53316162266583,0.9574599260172625
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,31,2701.649408,8.684612934055432,282.41892322395665,307.00509716470214,0.8381842456608811
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,32,2623.3282560000002,6.96505905511811,272.3293963254593,302.2029199475066,0.7543620839005073
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,33,2516.604928,9.00530095759234,274.65800273597813,318.9572503419973,0.929286508819323
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,34,1404.1863680000001,10.889672080907141,288.58841556849524,301.33404842169784,0.9132381752029107
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,35,1884.8716800000002,7.894520547945206,274.66141552511414,288.56187214611873,0.9130706691682302
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,36,2508.85888,7.279245283018868,289.863807890223,330.0543739279588,0.7429590926468714
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,37,2814.8277760000005,6.9778321357590585,254.5370738419202,294.8705090964684,0.8300761421319797
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,38,1554.8039680000002,12.721561029615279,313.2651536119568,320.701909770274,0.9068775100401607
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,39,1965.3445120000003,6.430917451280928,344.8517626450624,365.37770965622946,0.901500197394394
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,40,1750.1765120000002,9.03835751167937,314.7590361445783,303.84238996803543,0.9524590163934425
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,41,1793.2101120000002,6.759299256059515,288.90808735301175,303.9433645308375,0.7334976236578067
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,42,1022.9086720000001,11.551535549011358,300.9861169541439,307.9920067311738,0.9686226568867157
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,43,1002.6828800000001,1.3098712446351932,268.03261802575105,304.6527896995708,0.9421754953497775
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,44,1247.9744,11.213103448275863,329.88862068965517,319.6148275862069,0.9148264984227129
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,45,1347.3820160000002,9.290961354199936,302.4592781858831,308.55988502076013,0.911233993015134
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,46,1690.3598080000002,10.124236252545824,293.9164969450102,307.2724032586558,0.8587669435942282
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,47,2087.9902720000005,9.403544929925804,274.4047815333883,308.5469909315746,0.6765197992191858
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,48,1880.5683200000003,15.374141876430206,304.2922196796339,283.0379862700229,0.9036393713813069
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,49,1627.9610880000002,14.11075865715041,262.78958498546126,304.78958498546126,0.8644881170018283
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,50,982.0267520000001,0.0,271.64373356704647,282.85363716038563,0.9504373177842566
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,51,1498.860288,16.438989376973872,293.0439276485788,326.2150445018662,0.9495637949836422
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,52,1259.1631360000001,0.0,269.325017088175,285.77136021872866,0.9393258426966292
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,53,2047.1083520000002,21.108681942400672,308.07336556653354,349.4731973933151,0.919049459041731
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,54,1219.141888,15.638192728556302,340.86304271090717,314.03529827038477,0.9189101524489134
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,55,1037.5400960000002,16.62671090833679,317.72583990045626,306.1683948569058,0.9816775244299675
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,56,1201.9284480000001,0.0,275.3204439670605,295.93304690297174,0.8671220117975784
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,57,1525.1107840000002,12.218961625282168,292.48814898419863,315.92720090293454,0.9730917078528282
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,58,1394.2886400000002,5.330864197530865,262.0033950617284,286.3777777777778,0.8663101604278075
cell-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,59,475.95161600000006,7.014466546112116,295.1609403254973,287.60849909584084,0.9485420240137221
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,1,30.123520000000003,0.0,271.0,242.05714285714285,0.7446808510638298
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,2,1181.27232,0.1005464480874317,236.25100182149362,261.44043715846993,0.9047462096242583
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,3,1504.454656,0.27946224256292906,366.3941647597254,308.56035469107553,0.8034934497816594
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,4,620.544512,0.4160887656033287,346.5513176144244,311.5360610263523,0.6932692307692307
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,5,1508.32768,0.5241084165477888,272.20142653352355,298.764907275321,0.6327857013901426
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,6,3220.2042880000004,0.00040090872644661234,252.69744754777497,308.2033943605506,0.6294582772543741
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,7,1480.3558400000002,0.0,295.340988372093,300.8752906976744,0.7535596933187294
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,8,1185.5756800000001,0.014519056261343012,234.01343012704174,261.3491833030853,0.7804532577903682
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,9,2473.140992,0.09935618583608839,258.630241865321,269.8601009222203,0.8071629213483146
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,10,948.8908800000002,0.7777777777777778,449.4385487528345,410.96009070294787,0.5836421386977236
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,11,2112.089088,0.7929910350448248,220.1687041564792,256.89731051344745,0.60825381088115
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,12,319.30931200000003,1.1253369272237197,228.54851752021563,268.06469002695417,0.7134615384615385
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,13,1570.7264000000002,2.0213698630136987,294.5605479452055,327.51753424657534,0.783766373201632
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,14,2920.6904320000003,0.4423161927213791,267.80005893620154,292.1561809341388,0.8092285680219387
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,15,562.018816,0.0,325.8430321592649,328.5145482388974,0.8848238482384823
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,16,1419.678464,0.5589572597756896,294.36314034555926,287.73173688996667,0.564124487004104
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,17,1901.6547840000003,0.8042543561891831,269.15659651504865,297.94749943426115,0.5938717914258836
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,18,1815.1572480000002,0.4011379800853485,253.69796111901374,289.14770033191087,0.581151832460733
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,19,1356.4190720000001,0.08661167512690356,272.4825507614213,288.7128807106599,0.5921472853653954
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,20,2629.7832960000005,0.22827687776141384,274.89625265913924,287.97463590247094,0.7352021174205968
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,21,2493.79712,1.5968938740293357,302.53287316652285,343.1666954270923,0.5033440458612004
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,22,1614.1903360000001,0.5654492135430552,274.7957877899227,313.0007997867235,0.5591830649970185
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,23,1535.8691840000001,0.0,273.21322499299526,291.71728775567385,0.7136572685462907
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,24,1979.1152640000003,0.6377473363774734,301.6677538595347,302.7266797129811,0.7628130701608891
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,25,2044.5263360000004,0.6828036202904652,253.2656282887813,289.0199957903599,0.7982190860215054
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,26,1120.164608,2.265847099500576,208.68651555897043,282.82942758355745,0.8180389692017598
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,27,1895.6300800000001,0.7457434733257662,263.2590238365494,289.1895573212259,0.5980991174473863
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,28,1687.3474560000002,0.0,267.5743432797756,284.29074215761284,0.7686728092530876
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,29,3220.2042880000004,1.241881598289456,217.647200320727,293.62555124949887,0.7341312665554792
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,30,548.2480640000001,6.755102040816326,326.3249607535322,336.58320251177395,0.7854500616522812
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,31,2266.579712,1.5796468577938105,262.2798557053351,292.83539016517943,0.7032042723631509
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,32,2208.9146880000003,0.0,253.1478667445938,288.3648938242743,0.6351936641504764
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,33,2102.1913600000003,1.0499488229273286,255.4575230296827,303.57297850562946,0.776259335769903
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,34,1169.653248,1.102281089036056,252.61846946284032,281.13502575423104,0.760705289672544
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,35,1610.7476480000003,1.4654020838899278,257.1210259150414,280.3783061715202,0.780279341254951
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,36,2087.9902720000005,0.1393239901071723,274.45197856554,318.42209398186316,0.6183254747037085
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,37,2410.3119360000005,0.0,236.97678985895377,281.0480271380111,0.7107868020304569
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,38,1114.1399040000001,0.0,292.41096948628814,311.7786790266512,0.6498493975903614
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,39,1619.7847040000001,0.8289054197662061,304.93623804463334,332.0244420828905,0.742992499013028
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,40,1483.7985280000003,0.31322505800464034,283.3662993039443,285.17865429234337,0.8074941451990633
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,41,1476.4828160000002,0.0,271.5068493150685,293.09763917225297,0.6039429677873613
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,42,796.9822720000001,0.0,265.9973002159827,288.5583153347732,0.7546862265688672
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,43,731.5712000000001,0.0,234.04764705882354,268.42411764705884,0.6874241811564901
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,44,952.7639040000001,0.0,303.7831978319783,308.5207768744354,0.698422712933754
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,45,1061.6389120000001,0.0,287.3676530198622,296.47101743007704,0.7179860302677532
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,46,1462.7120640000003,1.766990291262136,265.59723448072964,287.23830538393645,0.7431132487975514
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,47,1783.7427200000002,1.761158021712907,251.95874547647767,293.84704463208686,0.5779419966536531
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,48,1599.1285760000003,0.5053821313240043,286.9652852529602,275.18649085037674,0.7684036393713813
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,49,1418.3874560000002,2.3674150485436893,227.938713592233,277.6677791262136,0.753199268738574
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,50,819.7900800000001,0.0,265.88503937007874,278.1028871391076,0.7934194085797585
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,51,1155.45216,1.2945996275605214,262.7754189944134,305.5534450651769,0.7320065430752453
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,52,1071.1063040000001,0.0,258.2579349136199,274.55685014061874,0.7990369181380418
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,53,1709.7249280000003,10.07676818525044,287.801409514221,334.44525547445255,0.76758114374034
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,54,994.5064960000001,2.416270012981393,314.52617914322803,304.1890956295976,0.7495945507622446
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,55,769.010432,11.04476776720761,311.0016787912703,305.9071068830442,0.7276058631921823
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,56,1037.5400960000002,0.0,268.78598092077976,290.35338034010783,0.7485253027010246
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,57,1179.9813120000001,0.37527352297593,259.3092633114515,289.68016046681254,0.7528830313014827
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,58,1261.7451520000002,0.0,243.92291950886766,275.19679399727147,0.783957219251337
cyto-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,59,386.44172800000007,0.0,277.5044543429844,282.93652561247217,0.7701543739279589
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,1,7.315712000000001,0.0,283.0,237.58823529411765,0.8947368421052633
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,2,56.80435200000001,2.0833333333333335,587.75,499.49242424242425,0.9361702127659575
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,3,302.52620800000005,1.9075391180654337,448.68705547652917,382.3584637268848,0.9669876203576342
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,4,232.81177600000004,0.722735674676525,399.4695009242144,370.0739371534196,0.9609236234458259
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,5,296.501504,6.925979680696662,404.2278664731495,395.7619738751814,0.9609483960948395
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,6,821.94176,7.0790575916230365,345.02408376963353,384.78795811518324,0.9502487562189054
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,7,338.244096,6.517811704834606,396.3142493638677,382.63231552162847,0.9620563035495716
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,8,165.24902400000002,8.578125,369.5104166666667,360.1588541666667,0.9746192893401016
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,9,392.46643200000005,11.19078947368421,444.1458333333333,376.33991228070175,0.9490114464099897
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,10,597.736704,0.9604031677465803,352.27717782577395,367.34413246940244,0.9019480519480518
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,11,293.48915200000005,14.363636363636363,345.74046920821115,339.97800586510266,0.9605633802816902
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,12,13.340416000000001,42.25806451612903,333.51612903225805,334.19354838709677,0.9117647058823528
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,13,304.24755200000004,9.062234794908063,355.02263083451203,371.93917963224897,0.9389110225763613
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,14,335.66208000000006,16.473076923076924,349.6923076923077,343.28076923076924,0.9665427509293681
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,15,48.197632000000006,0.0,379.30357142857144,359.69642857142856,0.9572649572649573
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,16,364.06425600000006,18.93498817966903,369.6950354609929,344.5047281323877,0.9668571428571429
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,17,407.95852800000006,18.968354430379748,418.289029535865,389.0126582278481,0.9663608562691133
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,18,303.81721600000003,24.63172804532578,375.971671388102,373.7917847025496,0.9684499314128943
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,19,281.439744,24.025993883792047,367.7507645259939,351.37461773700306,0.9746646795827123
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,20,343.83846400000004,17.270337922403005,345.5832290362954,352.2327909887359,0.9580335731414868
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,21,788.3755520000001,29.999454148471617,385.5447598253275,424.86844978165936,0.9652265542676501
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,22,423.8809600000001,28.94314720812183,389.29441624365484,401.2477157360406,0.9694881889763779
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,23,437.2213760000001,27.658464566929133,343.61614173228344,336.1998031496063,0.9759846301633045
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,24,382.13836800000007,38.14752252252252,372.9538288288288,369.0833333333333,0.963123644251627
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,25,299.94419200000004,38.33428981348637,381.7015781922525,366.6829268292683,0.9457259158751696
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,26,186.33548800000003,27.454965357967666,380.9445727482679,461.27251732101615,0.883673469387755
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,27,400.21248,28.765591397849462,346.30860215053764,347.4236559139785,0.9697601668404587
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,28,304.24755200000004,31.923620933521924,362.8019801980198,350.994342291372,0.9684931506849316
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,29,282.73075200000005,31.896499238964992,417.19634703196346,513.8873668188737,0.8610747051114024
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,30,120.06374400000001,60.16129032258065,494.6702508960573,414.23297491039426,0.9653979238754326
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,31,435.0696960000001,45.69930761622156,387.33728981206724,380.8249258160237,0.9665391969407267
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,32,414.41356800000005,44.09034267912772,374.5711318795431,375.9626168224299,0.9678391959798994
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,33,414.41356800000005,49.360332294911736,372.05607476635515,396.9968847352025,0.9668674698795181
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,34,234.53312000000003,59.70091743119266,467.97614678899083,402.0697247706422,0.9144295302013422
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,35,274.12403200000006,45.671899529042385,377.72841444270017,336.64835164835165,0.9451038575667657
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,36,420.86860800000005,42.70143149284254,366.3241308793456,387.7638036809816,0.9692765113974232
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,37,404.51584,48.55531914893617,359.17021276595744,377.23191489361704,0.9730848861283644
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,38,440.66406400000005,44.8857421875,365.9912109375,343.2626953125,0.9724596391263058
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,39,345.55980800000003,32.689912826899125,531.9526774595267,521.7185554171856,0.9616766467065868
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,40,266.377984,57.639741518578354,489.62520193861064,407.8045234248788,0.9641744548286604
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,41,316.727296,38.26902173913044,370.0271739130435,354.5027173913044,0.9735449735449736
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,42,225.92640000000003,52.30095238095238,424.41333333333336,376.5466666666667,0.958029197080292
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,43,271.11168000000004,4.844444444444444,359.73809523809524,402.41269841269843,0.9722222222222223
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,44,295.21049600000003,47.40233236151604,414.1413994169096,355.4198250728863,0.9621318373071528
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,45,285.743104,43.81024096385542,358.5301204819277,353.47439759036143,0.9693430656934306
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,46,227.64774400000002,63.822306238185256,475.8771266540643,435.9981096408318,0.9583333333333334
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,47,304.24755200000004,54.20933521923621,406.001414427157,394.72984441301276,0.9579945799457994
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,48,281.439744,99.85779816513761,402.74311926605503,327.6498470948012,0.9589442815249266
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,49,209.57363200000003,93.58932238193019,498.65913757700207,488.34907597535937,0.949317738791423
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,50,162.23667200000003,0.0,300.7427055702918,306.85941644562337,0.9641943734015346
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,51,343.40812800000003,67.39473684210526,394.8872180451128,395.734335839599,0.9672727272727273
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,52,188.056832,0.0,332.3592677345538,349.6453089244851,0.9646799116997792
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,53,337.38342400000005,77.0140306122449,410.80357142857144,425.62882653061223,0.8970251716247141
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,54,224.63539200000002,74.17432950191571,457.4616858237548,357.6264367816092,0.9525547445255474
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,55,268.529664,32.61217948717949,336.98237179487177,306.9166666666667,0.9555895865237367
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,56,164.38835200000003,0.0,316.5628272251309,331.14921465968587,0.9182692307692307
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,57,345.129472,52.71197007481297,405.92518703241893,405.6645885286783,0.975669099756691
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,58,132.54348800000002,56.077922077922075,434.12012987012986,392.81493506493507,0.9625
nuclei-labels,plate1_B13_site1_Ch1__0__plate1_B13_site1_Ch1,59,89.50988800000002,37.29807692307692,371.3894230769231,307.77884615384613,0.9674418604651164
cell-labels,plate1_B13_site2_Ch1__0__plate1_B13_site2_Ch1,1,721.6734720000001,2.2903995229576624,367.56171735241503,352.27549194991053,0.4338939197930142
cell-labels,plate1_B13_site2_Ch1__0__plate1_B13_site2_Ch1,2,1127.4803200000001,0.46259541984732827,266.51259541984734,264.3919847328244,0.9394048045894586
cell-labels,plate1_B13_site2_Ch1__0__plate1_B13_site2_Ch1,3,666.5904640000001,1.1162040025823112,311.06972240154937,314.2027114267269,0.37066283799952143
cell-labels,plate1_B13_site2_Ch1__0__plate1_B13_site2_Ch1,4,1835.8133760000003,1.214017815283638,299.83497421472106,323.72433192686356,0.6705438541339201
cell-labels,plate1_B13_site2_Ch1__0__plate1_B13_site2_Ch1,5,721.243136,2.139618138424821,374.1515513126492,316.98806682577566,0.9555302166476624
cell-labels,plate1_B13_site2_Ch1__0__plate1_B13_site2_Ch1,6,2006.2264320000002,0.803946803946804,267.83504933504935,282.2198627198627,0.9452554744525546
cell-labels,plate1_B13_site2_Ch1__0__plate1_B13_site2_Ch1,7,1238.9373440000002,1.4946161861757554,281.69954845432443,282.87808266759293,0.9526803441429518
